tx_i,date,transaction_type,effect e_i,effect tx_i,effect edge_i,effect currency,effect is_credit
1549,2013-12-22,tax,1645,1549,12,USD,0
1550,2014-02-11,contribution,1540,1550,27,USD,0
1551,2014-01-30,distribution,1573,1551,23,USD,1
1552,2014-01-30,distribution,1579,1552,22,USD,1
1553,2014-01-30,contribution,1541,1553,22,USD,0
1554,2014-02-04,distribution,1542,1554,46,USD,1
1555,2014-02-04,recalled_contribution,1961,1555,46,USD,1
1556,2014-02-04,contribution,1544,1556,46,USD,0
1557,2014-02-19,distribution,1582,1557,22,USD,1
1558,2014-02-19,contribution,1558,1558,22,USD,0
1559,2014-02-19,distribution,1585,1559,24,USD,1
1560,2014-02-19,contribution,1545,1560,24,USD,0
1561,2014-02-19,distribution,1576,1561,23,USD,1
1562,2014-02-19,contribution,1546,1562,23,USD,0
1563,2014-02-16,contribution,1547,1563,42,USD,0
1564,2014-02-04,distribution,1548,1564,32,USD,1
1565,2014-02-04,distribution,1550,1565,33,USD,1
1566,2014-02-04,distribution,1552,1566,43,USD,1
1567,2014-02-04,distribution,1554,1567,20,USD,1
1568,2014-02-04,distribution,1556,1568,21,USD,1
1569,2014-02-10,distribution,1559,1569,26,USD,1
1570,2014-02-10,distribution,1561,1570,27,USD,1
1571,2014-02-25,contribution,1563,1571,49,USD,0
1572,2014-02-17,distribution,1565,1572,1,USD,1
1573,2014-02-24,distribution,1567,1573,3,USD,1
1574,2014-03-04,contribution,1571,1574,22,USD,0
1575,2014-03-04,contribution,1572,1575,24,USD,0
1576,2014-03-05,distribution,1718,1576,30,USD,1
1577,2014-03-10,contribution,1591,1577,9,USD,0
1578,2014-03-04,distribution,1896,1578,22,USD,1
1579,2014-03-04,distribution,1633,1579,24,USD,1
1580,2014-03-04,distribution,1624,1580,23,USD,1
1581,2014-03-09,contribution,1593,1581,37,USD,0
1582,2014-03-17,contribution,1592,1582,5,USD,0
1583,2014-03-18,contribution,1594,1583,22,USD,0
1584,2014-03-18,contribution,1595,1584,24,USD,0
1585,2014-03-05,distribution,2958,1585,25,USD,1
1586,2014-03-09,distribution,1614,1586,6,USD,1
1587,2014-03-20,contribution,1596,1587,7,USD,0
1588,2014-03-17,contribution,1597,1588,26,USD,0
1589,2014-03-11,distribution,1600,1589,26,USD,1
1590,2014-03-11,distribution,1602,1590,27,USD,1
1591,2014-03-12,distribution,1604,1591,17,USD,1
1592,2014-03-17,distribution,1608,1592,30,USD,1
1593,2014-03-27,contribution,1610,1593,9,USD,0
1594,2014-03-17,distribution,1636,1594,5,USD,1
1595,2014-03-12,distribution,1612,1595,39,USD,1
1596,2014-03-20,distribution,1616,1596,10,USD,1
1597,2014-03-30,contribution,1618,1597,42,USD,0
1598,2014-04-13,distribution,1712,1598,39,USD,1
1599,2014-03-27,distribution,1630,1599,22,USD,1
1600,2014-03-27,distribution,1627,1600,23,USD,1
1601,2014-03-27,distribution,1621,1601,9,USD,1
1602,2014-04-01,commitment,1638,1602,50,USD,0
1603,2014-04-06,distribution,1639,1603,1,USD,1
1604,2014-04-08,distribution,1660,1604,27,USD,1
1605,2014-04-14,contribution,1641,1605,27,USD,0
1606,2014-04-08,distribution,1642,1606,26,USD,1
1607,2014-04-14,contribution,1644,1607,26,USD,0
1608,2014-04-03,distribution,1646,1608,12,USD,1
1609,2014-04-03,tax_refund,1648,1609,12,USD,1
1610,2014-04-06,distribution,1649,1610,9,USD,1
1611,2014-04-08,distribution,1651,1611,36,USD,1
1612,2014-04-08,distribution,1653,1612,37,USD,1
1613,2014-04-08,contribution,1655,1613,37,USD,0
1614,2014-04-21,contribution,1659,1614,19,USD,0
1615,2014-04-21,distribution,1656,1615,19,USD,1
1616,2014-04-09,distribution,1880,1616,18,USD,1
1617,2014-04-13,contribution,1882,1617,18,USD,0
1618,2014-04-09,distribution,1662,1618,35,USD,1
1619,2014-04-09,distribution,1664,1619,35,USD,1
1620,2014-04-13,contribution,1666,1620,50,USD,0
1621,2014-04-20,contribution,1667,1621,46,USD,0
1622,2014-04-27,contribution,1668,1622,37,USD,0
1623,2014-04-23,contribution,1669,1623,21,USD,0
1624,2014-04-27,contribution,1670,1624,34,USD,0
1625,2014-04-27,distribution,1671,1625,34,USD,1
1626,2014-04-29,contribution,1673,1626,42,USD,0
1627,2014-05-08,contribution,1674,1627,22,USD,0
1628,2014-05-08,distribution,1698,1628,22,USD,1
1629,2014-05-08,contribution,1675,1629,24,USD,0
1630,2014-05-08,distribution,1701,1630,24,USD,1
1631,2014-05-08,contribution,1676,1631,23,USD,0
1632,2014-05-08,distribution,1704,1632,23,USD,1
1633,2014-04-29,distribution,1677,1633,10,USD,1
1634,2014-04-29,contribution,1680,1634,10,USD,0
1635,2014-05-14,contribution,1696,1635,49,USD,0
1636,2014-05-13,contribution,1695,1636,48,USD,0
1637,2014-05-14,contribution,1697,1637,26,USD,0
1638,2014-05-04,distribution,1681,1638,20,USD,1
1639,2014-05-04,distribution,1683,1639,21,USD,1
1640,2014-05-05,distribution,1685,1640,32,USD,1
1641,2014-05-05,distribution,1687,1641,33,USD,1
1642,2014-05-05,distribution,1689,1642,43,USD,1
1643,2014-05-08,distribution,1691,1643,26,USD,1
1644,2014-05-08,distribution,1693,1644,27,USD,1
1645,2014-05-18,distribution,1830,1645,6,USD,1
1646,2014-05-22,distribution,1707,1646,3,USD,1
1647,2014-05-21,distribution,1709,1647,22,USD,1
1648,2014-05-21,distribution,1716,1648,30,USD,1
1649,2014-05-21,contribution,1715,1649,30,USD,0
1650,2014-05-29,contribution,1714,1650,27,USD,0
1651,2014-05-20,distribution,1720,1651,16,USD,1
1652,2014-05-26,distribution,1725,1652,22,USD,1
1653,2014-05-26,distribution,1722,1653,23,USD,1
1654,2014-06-04,contribution,1728,1654,21,USD,0
1655,2014-05-27,distribution,1729,1655,34,USD,1
1656,2014-05-27,contribution,1731,1656,34,USD,0
1657,2014-05-28,distribution,1773,1657,30,USD,1
1658,2014-05-26,distribution,1732,1658,35,USD,1
1659,2014-05-29,distribution,1834,1659,5,USD,1
1660,2014-05-29,distribution,1832,1660,6,USD,1
1661,2014-06-03,distribution,1737,1661,25,USD,1
1662,2014-06-03,distribution,1735,1662,17,USD,1
1663,2014-06-16,contribution,1734,1663,26,USD,0
1664,2014-06-05,distribution,1741,1664,22,USD,1
1665,2014-06-05,distribution,1744,1665,23,USD,1
1666,2014-06-04,distribution,1747,1666,30,USD,1
1667,2014-06-09,distribution,1751,1667,26,USD,1
1668,2014-06-09,distribution,1749,1668,27,USD,1
1669,2014-06-15,contribution,1753,1669,42,USD,0
1670,2014-06-10,distribution,1828,1670,7,USD,1
1671,2014-06-24,contribution,1754,1671,9,USD,0
1672,2014-06-18,distribution,1755,1672,1,USD,1
1673,2014-06-17,distribution,1957,1673,30,USD,1
1674,2014-06-26,contribution,1757,1674,33,USD,0
1675,2014-06-19,distribution,1758,1675,9,USD,1
1676,2014-07-02,contribution,1761,1676,22,USD,0
1677,2014-07-02,contribution,1762,1677,24,USD,0
1678,2014-07-07,contribution,1763,1678,13,USD,0
1679,2014-06-22,distribution,1764,1679,12,USD,1
1680,2014-06-23,distribution,1766,1680,26,USD,1
1681,2014-07-02,contribution,1768,1681,43,USD,0
1682,2013-09-16,tax,1772,1682,12,USD,0
1683,2014-06-25,distribution,1775,1683,13,USD,1
1684,2014-07-14,contribution,1777,1684,41,USD,0
1685,2014-06-25,distribution,1778,1685,7,USD,1
1686,2014-07-13,contribution,1780,1686,8,USD,0
1687,2014-06-30,distribution,1893,1687,24,USD,1
1688,2014-07-08,contribution,1781,1688,42,USD,0
1689,2014-07-08,distribution,1782,1689,42,USD,1
1690,2013-05-19,contribution,1784,1690,42,USD,0
1691,2013-07-11,contribution,1785,1691,42,USD,0
1692,2014-07-14,contribution,1786,1692,18,USD,0
1693,2014-07-14,contribution,1787,1693,19,USD,0
1694,2014-07-14,distribution,1842,1694,19,USD,1
1695,2014-07-20,contribution,1788,1695,37,USD,0
1696,2014-07-02,distribution,1789,1696,36,USD,1
1697,2014-07-02,distribution,1791,1697,37,USD,1
1698,2014-07-14,contribution,1793,1698,26,USD,0
1699,2014-07-14,contribution,1794,1699,27,USD,0
1700,2014-07-06,distribution,1988,1700,7,USD,1
1701,2014-07-22,contribution,1795,1701,49,USD,0
1702,2014-07-08,distribution,1796,1702,34,USD,1
1703,2014-07-08,contribution,1798,1703,34,USD,0
1704,2014-07-08,distribution,1799,1704,26,USD,1
1705,2014-07-08,distribution,1801,1705,27,USD,1
1706,2014-07-09,distribution,1803,1706,35,USD,1
1707,2014-07-17,distribution,1805,1707,9,USD,1
1708,2014-07-10,distribution,1809,1708,11,USD,1
1709,2014-07-10,contribution,1808,1709,11,USD,0
1710,2014-07-30,contribution,1812,1710,22,USD,0
1711,2014-07-30,distribution,1813,1711,22,USD,1
1712,2014-07-30,contribution,1816,1712,24,USD,0
1713,2014-07-30,distribution,1817,1713,24,USD,1
1714,2014-07-30,contribution,1820,1714,23,USD,0
1715,2014-07-30,distribution,1821,1715,23,USD,1
1716,2014-07-29,contribution,1824,1716,14,USD,0
1717,2014-07-13,commitment,1825,1717,51,USD,0
1718,2014-07-20,contribution,1826,1718,51,USD,0
1719,2014-08-03,contribution,1827,1719,41,USD,0
1720,2014-08-13,contribution,1836,1720,22,USD,0
1721,2014-08-13,contribution,1837,1721,24,USD,0
1722,2014-08-13,contribution,1838,1722,23,USD,0
1723,2014-07-31,distribution,1876,1723,18,USD,1
1724,2014-07-31,distribution,1839,1724,19,USD,1
1725,2014-08-07,distribution,1845,1725,2,USD,1
1726,2014-08-03,distribution,1847,1726,32,USD,1
1727,2014-08-03,distribution,1849,1727,33,USD,1
1728,2014-08-03,distribution,1851,1728,43,USD,1
1729,2014-08-03,distribution,1853,1729,20,USD,1
1730,2014-08-03,distribution,1855,1730,21,USD,1
1731,2014-08-05,distribution,1857,1731,34,USD,1
1732,2014-08-13,contribution,1859,1732,26,USD,0
1733,2014-08-06,distribution,1860,1733,38,USD,1
1734,2014-08-06,distribution,1862,1734,4,USD,1
1735,2014-08-17,contribution,1869,1735,27,USD,0
1736,2014-08-07,distribution,1864,1736,26,USD,1
1737,2014-08-07,distribution,1866,1737,27,USD,1
1738,2014-08-17,contribution,1868,1738,42,USD,0
1739,2014-08-19,distribution,1870,1739,5,USD,1
1740,2014-08-19,distribution,1872,1740,6,USD,1
1741,2014-08-20,distribution,1874,1741,34,USD,1
1742,2014-08-27,distribution,1883,1742,30,USD,1
1743,2014-09-15,contribution,1885,1743,49,USD,0
1744,2014-09-01,distribution,1886,1744,11,USD,1
1745,2014-09-01,distribution,1888,1745,25,USD,1
1746,2014-09-02,distribution,1891,1746,30,USD,1
1747,2014-09-02,contribution,1890,1747,30,USD,0
1748,2014-09-07,distribution,1902,1748,29,USD,1
1749,2014-09-08,distribution,1904,1749,30,USD,1
1750,2014-09-15,contribution,1906,1750,26,USD,0
1751,2014-09-22,contribution,1907,1751,22,USD,0
1752,2014-09-22,contribution,1908,1752,24,USD,0
1753,2014-09-08,distribution,1909,1753,26,USD,1
1754,2014-09-08,distribution,1911,1754,27,USD,1
1755,2014-09-10,distribution,1913,1755,9,USD,1
1756,2014-09-17,contribution,1915,1756,42,USD,0
1757,2014-09-18,contribution,1916,1757,43,USD,0
1758,2014-09-18,contribution,1917,1758,51,USD,0
1759,2014-09-08,recalled_contribution,1987,1759,51,USD,1
1760,2014-09-28,contribution,1918,1760,48,USD,0
1761,2014-09-21,contribution,1919,1761,46,USD,0
1762,2014-09-21,distribution,1925,1762,46,USD,1
1763,2014-09-15,distribution,1920,1763,12,USD,1
1764,2014-09-21,distribution,1922,1764,2,USD,1
1765,2014-09-24,contribution,1924,1765,33,USD,0
1766,2014-09-17,distribution,1927,1766,11,USD,1
1767,2009-06-03,distribution,3425,1767,17,USD,1
1768,2009-10-06,distribution,3427,1768,17,USD,1
1769,2008-01-12,distribution,3433,1769,16,USD,1
1770,2008-04-11,distribution,3431,1770,16,USD,1
1771,2009-01-20,contribution,1934,1771,22,USD,0
1772,2009-04-14,contribution,1935,1772,22,USD,0
1773,2009-07-27,contribution,1936,1773,22,USD,0
1774,2012-07-11,tax,1939,1774,28,USD,0
1775,2008-05-15,edge_fee,1941,1775,28,USD,0
1776,2008-05-15,tax,1942,1776,28,USD,0
1777,2012-01-10,tax,1947,1777,35,USD,0
1778,2011-01-11,tax,1948,1778,35,USD,0
1779,2012-01-10,tax,1949,1779,36,USD,0
1780,2013-08-08,edge_fee_reimbursement,1960,1780,46,USD,1
1781,2009-05-03,edge_fee,1962,1781,26,USD,0
1782,2014-09-29,distribution,1967,1782,3,USD,1
1783,2014-10-09,contribution,1969,1783,9,USD,0
1784,2014-10-07,contribution,1970,1784,37,USD,0
1785,2014-10-02,contribution,1971,1785,51,USD,0
1786,2014-10-02,distribution,1972,1786,51,USD,1
1787,2014-10-13,contribution,1974,1787,22,USD,0
1788,2014-10-13,distribution,1979,1788,22,USD,1
1789,2014-10-13,contribution,1975,1789,24,USD,0
1790,2014-10-13,distribution,1976,1790,24,USD,1
1791,2014-10-13,contribution,1982,1791,23,USD,0
1792,2014-10-13,distribution,1983,1792,23,USD,1
1793,2014-10-13,contribution,1986,1793,9,USD,0
1794,2014-09-08,edge_fee_reimbursement,2724,1794,51,USD,1
1795,2014-10-15,contribution,1990,1795,30,USD,0
1796,2014-10-05,distribution,1991,1796,17,USD,1
1797,2014-10-07,distribution,1993,1797,1,USD,1
1798,2014-10-16,contribution,1997,1798,19,USD,0
1799,2014-10-16,distribution,1995,1799,19,USD,1
1800,2014-10-06,distribution,1998,1800,35,USD,1
1801,2014-10-06,distribution,2000,1801,35,USD,1
1802,2014-10-14,contribution,2002,1802,50,USD,0
1803,2014-10-05,distribution,2003,1803,37,USD,1
1804,2014-10-15,contribution,2005,1804,42,USD,0
1805,2014-10-16,contribution,2011,1805,26,USD,0
1806,2014-10-16,contribution,2006,1806,27,USD,0
1807,2014-10-08,distribution,2007,1807,26,USD,1
1808,2014-10-08,distribution,2009,1808,27,USD,1
1809,2014-10-16,contribution,2012,1809,41,USD,0
1810,2014-10-09,distribution,2013,1810,36,USD,1
1811,2014-10-12,distribution,2015,1811,18,USD,1
1812,2014-10-12,distribution,2017,1812,16,USD,1
1813,2014-10-28,contribution,2019,1813,22,USD,0
1814,2014-10-28,contribution,2020,1814,24,USD,0
1815,2014-10-28,contribution,2021,1815,23,USD,0
1816,2014-10-09,distribution,2022,1816,10,USD,1
1817,2014-10-30,contribution,2033,1817,5,USD,0
1818,2014-10-30,contribution,2034,1818,6,USD,0
1819,2014-10-26,contribution,2035,1819,50,USD,0
1820,2014-10-20,distribution,2036,1820,5,USD,1
1821,2014-10-22,distribution,3450,1821,9,USD,1
1822,2014-10-29,distribution,2038,1822,2,USD,1
1823,2014-11-03,contribution,2040,1823,11,USD,0
1824,2014-10-30,contribution,2041,1824,51,USD,0
1825,2014-10-23,distribution,2055,1825,19,USD,1
1826,2014-10-23,distribution,2042,1826,34,USD,1
1827,2014-10-23,contribution,2044,1827,34,USD,0
1828,2014-11-04,contribution,2045,1828,27,USD,0
1829,2014-11-11,contribution,2046,1829,22,USD,0
1830,2014-11-11,contribution,2047,1830,24,USD,0
1831,2014-11-02,distribution,2048,1831,32,USD,1
1832,2014-11-02,distribution,2050,1832,33,USD,1
1833,2014-11-02,distribution,2052,1833,43,USD,1
1834,2014-10-13,commitment,2054,1834,52,USD,0
1835,2014-11-03,distribution,2058,1835,20,USD,1
1836,2014-11-03,distribution,2060,1836,21,USD,1
1837,2014-11-17,contribution,2062,1837,49,USD,0
1838,2014-11-06,distribution,2063,1838,16,USD,1
1839,2014-11-13,contribution,2065,1839,42,USD,0
1840,2014-11-13,distribution,2066,1840,42,USD,1
1841,2014-11-06,distribution,2068,1841,17,USD,1
1842,2014-11-16,contribution,2070,1842,26,USD,0
1843,2014-11-09,distribution,2071,1843,27,USD,1
1844,2014-11-12,distribution,2083,1844,24,USD,1
1845,2014-11-09,distribution,5749,1845,26,USD,1
1846,2014-11-11,distribution,2073,1846,18,USD,1
1847,2014-11-09,distribution,2075,1847,20,USD,1
1848,2014-11-13,distribution,2254,1848,24,USD,1
1849,2014-11-13,contribution,2077,1849,24,USD,0
1850,2014-11-13,distribution,2242,1850,23,USD,1
1851,2014-11-13,contribution,2078,1851,23,USD,0
1852,2014-11-16,distribution,2079,1852,6,USD,1
1853,2014-11-27,contribution,2081,1853,9,USD,0
1854,2014-12-03,contribution,2082,1854,9,USD,0
1855,2014-12-04,contribution,2086,1855,21,USD,0
1856,2014-11-30,contribution,2087,1856,46,USD,0
1857,2014-11-30,distribution,2088,1857,46,USD,1
1858,2014-11-26,distribution,2128,1858,5,USD,1
1859,2014-12-09,contribution,2091,1859,7,USD,0
1860,2014-12-15,contribution,2092,1860,14,USD,0
1861,2014-11-26,distribution,2093,1861,29,USD,1
1862,2014-11-27,distribution,2095,1862,5,USD,1
1863,2014-12-02,distribution,2097,1863,22,USD,1
1864,2014-12-02,contribution,2100,1864,22,USD,0
1865,2014-12-02,distribution,2101,1865,24,USD,1
1866,2014-12-02,contribution,2104,1866,24,USD,0
1867,2014-12-02,distribution,2105,1867,23,USD,1
1868,2014-12-02,contribution,2108,1868,23,USD,0
1869,2014-12-09,contribution,2109,1869,27,USD,0
1870,2014-12-15,contribution,2110,1870,26,USD,0
1871,2014-12-02,distribution,2111,1871,25,USD,1
1872,2014-12-21,contribution,2113,1872,48,USD,0
1873,2014-12-09,distribution,2114,1873,9,USD,1
1874,2014-12-21,contribution,2117,1874,50,USD,0
1875,2014-12-08,distribution,2118,1875,26,USD,1
1876,2014-12-08,distribution,2120,1876,27,USD,1
1877,2014-12-09,distribution,2122,1877,14,USD,1
1878,2014-12-09,distribution,2124,1878,11,USD,1
1879,2014-12-09,distribution,2140,1879,6,USD,1
1880,2014-12-23,contribution,2126,1880,43,USD,0
1881,2014-12-01,commitment,2127,1881,53,USD,0
1882,2014-12-15,distribution,2130,1882,12,USD,1
1883,2014-12-16,distribution,2132,1883,17,USD,1
1884,2014-12-16,distribution,2134,1884,24,USD,1
1885,2014-12-16,distribution,2137,1885,23,USD,1
1886,2014-12-18,distribution,2142,1886,34,USD,1
1887,2014-12-18,contribution,2144,1887,34,USD,0
1888,2014-12-24,distribution,2145,1888,1,USD,1
1889,2014-12-28,contribution,2147,1889,42,USD,0
1890,2014-12-25,contribution,2148,1890,51,USD,0
1891,2014-12-25,distribution,2149,1891,51,USD,1
1892,2014-12-31,distribution,2151,1892,40,USD,1
1893,2014-12-29,distribution,2153,1893,3,USD,1
1894,2014-12-28,contribution,2155,1894,41,USD,0
1895,2014-12-30,contribution,2156,1895,27,USD,0
1896,2014-12-22,distribution,2176,1896,5,USD,1
1897,2014-12-31,distribution,2157,1897,2,USD,1
1898,2014-12-24,distribution,2159,1898,13,USD,1
1899,2014-12-25,distribution,2161,1899,14,USD,1
1900,2015-01-04,contribution,2163,1900,51,USD,0
1901,2015-01-14,contribution,2164,1901,8,USD,0
1902,2015-01-08,contribution,2165,1902,48,USD,0
1903,2014-12-29,distribution,2166,1903,24,USD,1
1904,2014-12-25,commitment_reduction,2169,1904,18,USD,1
1905,2014-12-28,distribution,2170,1905,35,USD,1
1906,2014-12-28,contribution,2173,1906,35,USD,0
1907,2014-12-28,tax,2172,1907,35,USD,0
1908,2014-12-30,distribution,2174,1908,9,USD,1
1909,2014-12-31,contribution,2178,1909,10,USD,0
1910,2014-12-31,distribution,2179,1910,10,USD,1
1911,2014-12-30,distribution,2182,1911,36,USD,1
1912,2014-12-30,contribution,2184,1912,36,USD,0
1913,2014-12-30,distribution,2185,1913,36,USD,1
1914,2014-12-30,contribution,2187,1914,36,USD,0
1915,2015-01-19,contribution,2188,1915,23,USD,0
1916,2015-01-19,contribution,2189,1916,26,USD,0
1917,2015-01-15,contribution,2190,1917,19,USD,0
1918,2015-01-04,distribution,2191,1918,30,USD,1
1919,2015-01-18,contribution,2193,1919,37,USD,0
1920,2015-01-19,contribution,2194,1920,9,USD,0
1921,2015-01-08,distribution,2198,1921,41,USD,1
1922,2015-01-11,recalled_contribution,2195,1922,51,USD,1
1923,2015-01-12,distribution,2245,1923,22,USD,1
1924,2015-01-12,distribution,2251,1924,24,USD,1
1925,2015-01-11,distribution,2196,1925,37,USD,1
1926,2015-01-04,distribution,2200,1926,34,USD,1
1927,2015-01-08,distribution,2202,1927,26,USD,1
1928,2015-01-08,distribution,2204,1928,27,USD,1
1929,2015-01-25,contribution,2206,1929,46,USD,0
1930,2015-01-25,distribution,2207,1930,46,USD,1
1931,2015-02-02,contribution,2209,1931,42,USD,0
1932,2015-02-02,distribution,2210,1932,42,USD,1
1933,2015-02-08,contribution,2212,1933,22,USD,0
1934,2015-02-08,contribution,2213,1934,24,USD,0
1935,2015-02-08,contribution,2214,1935,52,USD,0
1936,2015-02-08,contribution,2215,1936,23,USD,0
1937,2015-02-10,contribution,2216,1937,49,USD,0
1938,2015-01-28,distribution,2217,1938,12,USD,1
1939,2015-01-28,distribution,2233,1939,5,USD,1
1940,2015-01-29,distribution,2229,1940,17,USD,1
1941,2015-02-02,distribution,2219,1941,32,USD,1
1942,2015-02-02,distribution,2221,1942,33,USD,1
1943,2015-02-02,distribution,2223,1943,43,USD,1
1944,2015-02-02,distribution,2225,1944,9,USD,1
1945,2015-02-02,contribution,2228,1945,9,USD,0
1946,2015-02-03,distribution.fund_redemption,2231,1946,39,USD,1
1947,2015-02-16,contribution,2235,1947,22,USD,0
1948,2015-02-16,distribution,2257,1948,22,USD,1
1949,2015-02-16,contribution,2236,1949,24,USD,0
1950,2015-02-16,distribution,2248,1950,24,USD,1
1951,2015-02-16,contribution,2237,1951,52,USD,0
1952,2015-02-16,contribution,2238,1952,23,USD,0
1953,2015-02-16,distribution,2239,1953,23,USD,1
1954,2015-02-03,distribution,2284,1954,20,USD,1
1955,2015-02-03,distribution,2286,1955,21,USD,1
1956,2015-02-08,distribution,2260,1956,34,USD,1
1957,2015-02-15,contribution,2262,1957,26,USD,0
1958,2015-02-15,contribution,2263,1958,27,USD,0
1959,2015-02-23,contribution,2268,1959,48,USD,0
1960,2015-02-10,distribution,2264,1960,26,USD,1
1961,2015-02-10,distribution,2266,1961,27,USD,1
1962,2015-02-11,contribution,2269,1962,53,USD,0
1963,2015-02-12,distribution,2270,1963,42,USD,1
1964,2015-02-12,distribution,2273,1964,18,USD,1
1965,2015-02-12,distribution,3624,1965,19,USD,1
1966,2015-02-16,distribution,2275,1966,34,USD,1
1967,2015-02-16,contribution,2277,1967,34,USD,0
1968,2015-02-18,distribution,2281,1968,22,USD,1
1969,2015-02-18,distribution,2278,1969,24,USD,1
1970,2015-02-19,commitment,2288,1970,54,USD,0
1971,2015-02-23,distribution,2289,1971,7,USD,1
1972,2015-02-23,distribution,2291,1972,13,USD,1
1973,2015-03-04,contribution,2293,1973,41,USD,0
